P_ID,Timestamp,Version,Ihl,Tos,Len,Flags,Frag,Ttl,Proto,Chksum,Src,Dst,Sport,Dport,Seq,Ack,Dataofs,Reserved,Tflags,Tproto,Window,Tchksum,Urgptr,Label
346,1706301482.234000,4,5,0,80,-1,0,128,17,8486,10.0.2.15,10.0.2.15,61076,53,,,,,,0,,,,0
347,1706301482.370000,4,5,0,96,-1,0,128,17,8469,10.0.2.15,10.0.2.15,53,61076,,,,,,0,,,,0
18451,1706301482.370000,4,5,0,52,2,0,128,6,58406,10.0.2.15,192.0.2.123,50406,443,2724511525,0,8,0,-1,1,64240,32105,0,0
18451,1706301482.955000,4,5,0,52,2,0,128,6,39571,10.0.2.15,10.0.2.15,50406,443,2724511525,0,8,0,-1,1,64240,13270,0,0
348,1706301482.955000,4,5,0,52,2,0,128,6,57674,10.0.2.15,10.0.2.15,443,50406,3009478967,2724511526,8,0,-1,1,65535,32761,0,0
348,1706301482.955000,4,5,0,52,2,0,128,6,10974,192.0.2.123,10.0.2.15,443,50406,3009478967,2724511526,8,0,-1,1,65535,51596,0,0
18452,1706301482.955000,4,5,0,40,2,0,128,6,58417,10.0.2.15,192.0.2.123,50406,443,2724511526,3009478968,5,0,-1,1,1026,130,0,0
18452,1706301482.955000,4,5,0,40,2,0,128,6,39582,10.0.2.15,10.0.2.15,50406,443,2724511526,3009478968,5,0,-1,1,1026,46830,0,0
18453,1706301482.967000,4,5,0,259,2,0,128,6,58197,10.0.2.15,192.0.2.123,50406,443,2724511526,3009478968,5,0,1,1,1026,30417,0,1
18453,1706301482.977000,4,5,0,259,2,0,128,6,39362,10.0.2.15,10.0.2.15,50406,443,2724511526,3009478968,5,0,1,1,1026,11582,0,1
349,1706301482.977000,4,5,0,40,2,0,128,6,57685,10.0.2.15,10.0.2.15,443,50406,3009478968,2724511745,5,0,-1,1,1025,46612,0,0
349,1706301482.977000,4,5,0,40,2,0,128,6,10985,192.0.2.123,10.0.2.15,443,50406,3009478968,2724511745,5,0,-1,1,1025,65447,0,0
350,1706301482.977000,4,5,0,889,2,0,128,6,56835,10.0.2.15,10.0.2.15,443,50406,3009478968,2724511745,5,0,1,1,1025,5005,0,1
350,1706301482.977000,4,5,0,889,2,0,128,6,10135,192.0.2.123,10.0.2.15,443,50406,3009478968,2724511745,5,0,1,1,1025,23840,0,1
18454,1706301482.998000,4,5,0,358,2,0,128,6,58097,10.0.2.15,192.0.2.123,50406,443,2724511745,3009479817,5,0,1,1,1023,60274,0,1
18454,1706301482.998000,4,5,0,358,2,0,128,6,39262,10.0.2.15,10.0.2.15,50406,443,2724511745,3009479817,5,0,1,1,1023,41439,0,1
351,1706301482.998000,4,5,0,40,2,0,128,6,57683,10.0.2.15,10.0.2.15,443,50406,3009479817,2724512063,5,0,-1,1,1024,45446,0,0
351,1706301483.057000,4,5,0,40,2,0,128,6,10983,192.0.2.123,10.0.2.15,443,50406,3009479817,2724512063,5,0,-1,1,1024,64281,0,0
352,1706301483.057000,4,5,0,314,2,0,128,6,57408,10.0.2.15,10.0.2.15,443,50406,3009479817,2724512063,5,0,1,1,1024,48739,0,1
352,1706301483.057000,4,5,0,314,2,0,128,6,10708,192.0.2.123,10.0.2.15,443,50406,3009479817,2724512063,5,0,1,1,1024,2039,0,1
18455,1706301483.162000,4,5,0,40,2,0,128,6,58414,10.0.2.15,192.0.2.123,50406,443,2724512063,3009480091,5,0,-1,1,1022,64008,0,0
18455,1706301483.162000,4,5,0,40,2,0,128,6,39579,10.0.2.15,10.0.2.15,50406,443,2724512063,3009480091,5,0,-1,1,1022,45173,0,0
353,1706301483.198000,4,5,0,40,2,0,128,6,57681,10.0.2.15,10.0.2.15,443,50406,3009480091,2724512064,5,0,-1,1,1024,45171,0,0
353,1706301483.198000,4,5,0,40,2,0,128,6,10981,192.0.2.123,10.0.2.15,443,50406,3009480091,2724512064,5,0,-1,1,1024,64006,0,0
354,1706301483.198000,4,5,0,40,2,0,128,6,57680,10.0.2.15,10.0.2.15,443,50406,3009480091,2724512064,5,0,-1,1,1024,45170,0,0
354,1706301483.198000,4,5,0,40,2,0,128,6,10980,192.0.2.123,10.0.2.15,443,50406,3009480091,2724512064,5,0,-1,1,1024,64005,0,0
18456,1706301483.198000,4,5,0,40,2,0,128,6,58413,10.0.2.15,192.0.2.123,50406,443,2724512064,3009480092,5,0,-1,1,1022,64007,0,0
18456,1706301483.198000,4,5,0,40,2,0,128,6,39578,10.0.2.15,10.0.2.15,50406,443,2724512064,3009480092,5,0,-1,1,1022,45172,0,0
18457,1706301497.226000,4,5,0,52,2,0,128,6,58400,10.0.2.15,192.0.2.123,50407,443,1646920360,0,8,0,-1,1,64240,31264,0,0
18457,1706301497.226000,4,5,0,52,2,0,128,6,39565,10.0.2.15,10.0.2.15,50407,443,1646920360,0,8,0,-1,1,64240,12429,0,0
355,1706301497.226000,4,5,0,52,2,0,128,6,57667,10.0.2.15,10.0.2.15,443,50407,3797698237,1646920361,8,0,-1,1,65535,2095,0,0
355,1706301497.226000,4,5,0,52,2,0,128,6,10967,192.0.2.123,10.0.2.15,443,50407,3797698237,1646920361,8,0,-1,1,65535,20930,0,0
18458,1706301497.226000,4,5,0,40,2,0,128,6,58411,10.0.2.15,192.0.2.123,50407,443,1646920361,3797698238,5,0,-1,1,1026,34999,0,0
18458,1706301497.226000,4,5,0,40,2,0,128,6,39576,10.0.2.15,10.0.2.15,50407,443,1646920361,3797698238,5,0,-1,1,1026,16164,0,0
18459,1706301497.295000,4,5,0,239,2,0,128,6,58211,10.0.2.15,192.0.2.123,50407,443,1646920361,3797698238,5,0,1,1,1026,40067,0,1
18459,1706301497.295000,4,5,0,239,2,0,128,6,39376,10.0.2.15,10.0.2.15,50407,443,1646920361,3797698238,5,0,1,1,1026,21232,0,1
356,1706301497.295000,4,5,0,40,2,0,128,6,57678,10.0.2.15,10.0.2.15,443,50407,3797698238,1646920560,5,0,-1,1,1025,15966,0,0
356,1706301497.295000,4,5,0,40,2,0,128,6,10978,192.0.2.123,10.0.2.15,443,50407,3797698238,1646920560,5,0,-1,1,1025,34801,0,0
357,1706301497.295000,4,5,0,889,2,0,128,6,56828,10.0.2.15,10.0.2.15,443,50407,3797698238,1646920560,5,0,1,1,1025,6760,0,1
357,1706301497.295000,4,5,0,889,2,0,128,6,10128,192.0.2.123,10.0.2.15,443,50407,3797698238,1646920560,5,0,1,1,1025,25595,0,1
18460,1706301497.318000,4,5,0,40,2,0,128,6,58409,10.0.2.15,192.0.2.123,50407,443,1646920560,3797699087,5,0,-1,1,1023,33953,0,0
18460,1706301497.318000,4,5,0,40,2,0,128,6,39574,10.0.2.15,10.0.2.15,50407,443,1646920560,3797699087,5,0,-1,1,1023,15118,0,0
358,1706301497.346000,4,5,0,40,2,0,128,6,57676,10.0.2.15,10.0.2.15,443,50407,3797699087,1646920561,5,0,-1,1,1025,15116,0,0
358,1706301497.346000,4,5,0,40,2,0,128,6,10976,192.0.2.123,10.0.2.15,443,50407,3797699087,1646920561,5,0,-1,1,1025,33951,0,0
359,1706301497.346000,4,5,0,40,2,0,128,6,57675,10.0.2.15,10.0.2.15,443,50407,3797699087,1646920561,5,0,-1,1,1025,15115,0,0
359,1706301497.346000,4,5,0,40,2,0,128,6,10975,192.0.2.123,10.0.2.15,443,50407,3797699087,1646920561,5,0,-1,1,1025,33950,0,0
18461,1706301497.346000,4,5,0,40,2,0,128,6,58408,10.0.2.15,192.0.2.123,50407,443,1646920561,3797699088,5,0,-1,1,1023,33952,0,0
18461,1706301497.346000,4,5,0,40,2,0,128,6,39573,10.0.2.15,10.0.2.15,50407,443,1646920561,3797699088,5,0,-1,1,1023,15117,0,0
360,1706301497.450000,4,5,0,75,-1,0,128,17,8477,10.0.2.15,10.0.2.15,54226,53,,,,,,0,,,,0
361,1706301498.231000,4,5,0,75,-1,0,128,17,8476,10.0.2.15,10.0.2.15,54226,53,,,,,,0,,,,0
362,1706301498.880000,4,5,0,75,-1,0,128,17,8475,10.0.2.15,10.0.2.15,54226,53,,,,,,0,,,,0
363,1706301499.168000,4,5,0,91,-1,0,128,17,8458,10.0.2.15,10.0.2.15,53,54226,,,,,,0,,,,0
18462,1706301499.168000,4,5,0,52,2,0,128,6,58395,10.0.2.15,192.0.2.123,50408,443,1190244192,0,8,0,-1,1,64240,59551,0,0
18462,1706301500.924000,4,5,0,52,2,0,128,6,39560,10.0.2.15,10.0.2.15,50408,443,1190244192,0,8,0,-1,1,64240,40716,0,0
366,1706301500.924000,4,5,0,52,2,0,128,6,57656,10.0.2.15,10.0.2.15,443,50408,2753332818,1190244193,8,0,-1,1,65535,30041,0,0
366,1706301500.935000,4,5,0,52,2,0,128,6,10956,192.0.2.123,10.0.2.15,443,50408,2753332818,1190244193,8,0,-1,1,65535,48876,0,0
18464,1706301500.935000,4,5,0,40,2,0,128,6,58405,10.0.2.15,192.0.2.123,50408,443,1190244193,2753332819,5,0,-1,1,1026,62945,0,0
18464,1706301500.935000,4,5,0,40,2,0,128,6,39570,10.0.2.15,10.0.2.15,50408,443,1190244193,2753332819,5,0,-1,1,1026,44110,0,0
18465,1706301500.935000,4,5,0,254,2,0,128,6,58190,10.0.2.15,192.0.2.123,50408,443,1190244193,2753332819,5,0,1,1,1026,28747,0,1
18465,1706301500.935000,4,5,0,254,2,0,128,6,39355,10.0.2.15,10.0.2.15,50408,443,1190244193,2753332819,5,0,1,1,1026,9912,0,1
367,1706301500.935000,4,5,0,40,2,0,128,6,57667,10.0.2.15,10.0.2.15,443,50408,2753332819,1190244407,5,0,-1,1,1025,43897,0,0
367,1706301500.935000,4,5,0,40,2,0,128,6,10967,192.0.2.123,10.0.2.15,443,50408,2753332819,1190244407,5,0,-1,1,1025,62732,0,0
368,1706301500.935000,4,5,0,889,2,0,128,6,56817,10.0.2.15,10.0.2.15,443,50408,2753332819,1190244407,5,0,1,1,1025,61527,0,1
368,1706301500.935000,4,5,0,889,2,0,128,6,10117,192.0.2.123,10.0.2.15,443,50408,2753332819,1190244407,5,0,1,1,1025,14827,0,1
18466,1706301500.935000,4,5,0,358,2,0,128,6,58085,10.0.2.15,192.0.2.123,50408,443,1190244407,2753333668,5,0,1,1,1023,33433,0,1
18466,1706301500.935000,4,5,0,358,2,0,128,6,39250,10.0.2.15,10.0.2.15,50408,443,1190244407,2753333668,5,0,1,1,1023,14598,0,1
369,1706301500.935000,4,5,0,40,2,0,128,6,57665,10.0.2.15,10.0.2.15,443,50408,2753333668,1190244725,5,0,-1,1,1024,42731,0,0
369,1706301500.935000,4,5,0,40,2,0,128,6,10965,192.0.2.123,10.0.2.15,443,50408,2753333668,1190244725,5,0,-1,1,1024,61566,0,0
370,1706301500.935000,4,5,0,298,2,0,128,6,57406,10.0.2.15,10.0.2.15,443,50408,2753333668,1190244725,5,0,1,1,1024,36484,0,1
370,1706301500.935000,4,5,0,298,2,0,128,6,10706,192.0.2.123,10.0.2.15,443,50408,2753333668,1190244725,5,0,1,1,1024,55319,0,1
18467,1706301500.935000,4,5,0,40,2,0,128,6,58402,10.0.2.15,192.0.2.123,50408,443,1190244725,2753333926,5,0,-1,1,1022,61309,0,0
18467,1706301500.935000,4,5,0,40,2,0,128,6,39567,10.0.2.15,10.0.2.15,50408,443,1190244725,2753333926,5,0,-1,1,1022,42474,0,0
371,1706301501.022000,4,5,0,40,2,0,128,6,57663,10.0.2.15,10.0.2.15,443,50408,2753333926,1190244726,5,0,-1,1,1024,42472,0,0
371,1706301501.022000,4,5,0,40,2,0,128,6,10963,192.0.2.123,10.0.2.15,443,50408,2753333926,1190244726,5,0,-1,1,1024,61307,0,0
372,1706301501.022000,4,5,0,40,2,0,128,6,57662,10.0.2.15,10.0.2.15,443,50408,2753333926,1190244726,5,0,-1,1,1024,42471,0,0
372,1706301501.022000,4,5,0,40,2,0,128,6,10962,192.0.2.123,10.0.2.15,443,50408,2753333926,1190244726,5,0,-1,1,1024,61306,0,0
18468,1706301501.022000,4,5,0,40,2,0,128,6,58401,10.0.2.15,192.0.2.123,50408,443,1190244726,2753333927,5,0,-1,1,1022,61308,0,0
18468,1706301501.022000,4,5,0,40,2,0,128,6,39566,10.0.2.15,10.0.2.15,50408,443,1190244726,2753333927,5,0,-1,1,1022,42473,0,0
25703,1706301509.025000,4,5,0,229,-1,0,128,17,48275,10.0.2.15,10.0.2.255,138,138,,,,,,0,,,,1
25703,1706301509.025000,4,5,0,229,-1,0,128,17,48275,10.0.2.15,10.0.2.255,138,138,,,,,,0,,,,1
373,1706301516.576000,4,5,0,82,-1,0,128,17,8457,10.0.2.15,10.0.2.15,64692,53,,,,,,0,,,,0
374,1706301516.628000,4,5,0,98,-1,0,128,17,8440,10.0.2.15,10.0.2.15,53,64692,,,,,,0,,,,0
18469,1706301516.635000,4,5,0,52,2,0,128,6,58388,10.0.2.15,192.0.2.123,50409,443,1016695636,0,8,0,-1,1,64240,5891,0,0
18469,1706301516.635000,4,5,0,52,2,0,128,6,39553,10.0.2.15,10.0.2.15,50409,443,1016695636,0,8,0,-1,1,64240,52591,0,0
375,1706301516.742000,4,5,0,52,2,0,128,6,57647,10.0.2.15,10.0.2.15,443,50409,2022101598,1016695637,8,0,-1,1,65535,33606,0,0
375,1706301516.790000,4,5,0,52,2,0,128,6,10947,192.0.2.123,10.0.2.15,443,50409,2022101598,1016695637,8,0,-1,1,65535,52441,0,0
376,1706301516.790000,4,5,0,82,-1,0,128,17,8454,10.0.2.15,10.0.2.15,60787,53,,,,,,0,,,,0
18470,1706301516.833000,4,5,0,40,2,0,128,6,58399,10.0.2.15,192.0.2.123,50409,443,1016695637,2022101599,5,0,-1,1,1026,975,0,0
18470,1706301516.855000,4,5,0,40,2,0,128,6,39564,10.0.2.15,10.0.2.15,50409,443,1016695637,2022101599,5,0,-1,1,1026,47675,0,0
18471,1706301516.855000,4,5,0,261,2,0,128,6,58177,10.0.2.15,192.0.2.123,50409,443,1016695637,2022101599,5,0,1,1,1026,63519,0,1
18471,1706301516.855000,4,5,0,261,2,0,128,6,39342,10.0.2.15,10.0.2.15,50409,443,1016695637,2022101599,5,0,1,1,1026,44684,0,1
377,1706301516.855000,4,5,0,40,2,0,128,6,57657,10.0.2.15,10.0.2.15,443,50409,2022101599,1016695858,5,0,-1,1,1025,47455,0,0
377,1706301516.855000,4,5,0,40,2,0,128,6,10957,192.0.2.123,10.0.2.15,443,50409,2022101599,1016695858,5,0,-1,1,1025,755,0,0
378,1706301516.884000,4,5,0,889,2,0,128,6,56807,10.0.2.15,10.0.2.15,443,50409,2022101599,1016695858,5,0,1,1,1025,3804,0,1
378,1706301516.884000,4,5,0,889,2,0,128,6,10107,192.0.2.123,10.0.2.15,443,50409,2022101599,1016695858,5,0,1,1,1025,22639,0,1
18472,1706301516.884000,4,5,0,358,2,0,128,6,58079,10.0.2.15,192.0.2.123,50409,443,1016695858,2022102448,5,0,1,1,1023,31564,0,1
18472,1706301516.884000,4,5,0,358,2,0,128,6,39244,10.0.2.15,10.0.2.15,50409,443,1016695858,2022102448,5,0,1,1,1023,12729,0,1
379,1706301516.884000,4,5,0,40,2,0,128,6,57655,10.0.2.15,10.0.2.15,443,50409,2022102448,1016696176,5,0,-1,1,1024,46289,0,0
379,1706301516.884000,4,5,0,40,2,0,128,6,10955,192.0.2.123,10.0.2.15,443,50409,2022102448,1016696176,5,0,-1,1,1024,65124,0,0
380,1706301516.908000,4,5,0,314,2,0,128,6,57380,10.0.2.15,10.0.2.15,443,50409,2022102448,1016696176,5,0,1,1,1024,36010,0,1
380,1706301516.908000,4,5,0,314,2,0,128,6,10680,192.0.2.123,10.0.2.15,443,50409,2022102448,1016696176,5,0,1,1,1024,54845,0,1
18473,1706301516.908000,4,5,0,40,2,0,128,6,58396,10.0.2.15,192.0.2.123,50409,443,1016696176,2022102722,5,0,-1,1,1022,64851,0,0
18473,1706301516.908000,4,5,0,40,2,0,128,6,39561,10.0.2.15,10.0.2.15,50409,443,1016696176,2022102722,5,0,-1,1,1022,46016,0,0
381,1706301516.908000,4,5,0,40,2,0,128,6,57653,10.0.2.15,10.0.2.15,443,50409,2022102722,1016696177,5,0,-1,1,1024,46014,0,0
381,1706301516.908000,4,5,0,40,2,0,128,6,10953,192.0.2.123,10.0.2.15,443,50409,2022102722,1016696177,5,0,-1,1,1024,64849,0,0
382,1706301516.908000,4,5,0,40,2,0,128,6,57652,10.0.2.15,10.0.2.15,443,50409,2022102722,1016696177,5,0,-1,1,1024,46013,0,0
382,1706301516.908000,4,5,0,40,2,0,128,6,10952,192.0.2.123,10.0.2.15,443,50409,2022102722,1016696177,5,0,-1,1,1024,64848,0,0
18474,1706301516.908000,4,5,0,40,2,0,128,6,58395,10.0.2.15,192.0.2.123,50409,443,1016696177,2022102723,5,0,-1,1,1022,64850,0,0
18474,1706301516.908000,4,5,0,40,2,0,128,6,39560,10.0.2.15,10.0.2.15,50409,443,1016696177,2022102723,5,0,-1,1,1022,46015,0,0
383,1706301517.043000,4,5,0,98,-1,0,128,17,8431,10.0.2.15,10.0.2.15,53,60787,,,,,,0,,,,0
18475,1706301517.043000,4,5,0,52,2,0,128,6,58382,10.0.2.15,192.0.2.123,50410,443,4277971813,0,8,0,-1,1,64240,13453,0,0
18475,1706301517.142000,4,5,0,52,2,0,128,6,39547,10.0.2.15,10.0.2.15,50410,443,4277971813,0,8,0,-1,1,64240,60153,0,0
384,1706301517.142000,4,5,0,52,2,0,128,6,57638,10.0.2.15,10.0.2.15,443,50410,934542553,4277971814,8,0,-1,1,65535,46888,0,0
384,1706301517.160000,4,5,0,52,2,0,128,6,10938,192.0.2.123,10.0.2.15,443,50410,934542553,4277971814,8,0,-1,1,65535,188,0,0
18476,1706301517.160000,4,5,0,40,2,0,128,6,58393,10.0.2.15,192.0.2.123,50410,443,4277971814,934542554,5,0,-1,1,1026,14257,0,0
18476,1706301517.160000,4,5,0,40,2,0,128,6,39558,10.0.2.15,10.0.2.15,50410,443,4277971814,934542554,5,0,-1,1,1026,60957,0,0
18477,1706301517.160000,4,5,0,261,2,0,128,6,58171,10.0.2.15,192.0.2.123,50410,443,4277971814,934542554,5,0,1,1,1026,29672,0,1
18477,1706301517.215000,4,5,0,261,2,0,128,6,39336,10.0.2.15,10.0.2.15,50410,443,4277971814,934542554,5,0,1,1,1026,10837,0,1
385,1706301517.215000,4,5,0,40,2,0,128,6,57649,10.0.2.15,10.0.2.15,443,50410,934542554,4277972035,5,0,-1,1,1025,60737,0,0
385,1706301517.215000,4,5,0,40,2,0,128,6,10949,192.0.2.123,10.0.2.15,443,50410,934542554,4277972035,5,0,-1,1,1025,14037,0,0
386,1706301517.215000,4,5,0,889,2,0,128,6,56799,10.0.2.15,10.0.2.15,443,50410,934542554,4277972035,5,0,1,1,1025,11190,0,1
386,1706301517.215000,4,5,0,889,2,0,128,6,10099,192.0.2.123,10.0.2.15,443,50410,934542554,4277972035,5,0,1,1,1025,30025,0,1
18478,1706301517.215000,4,5,0,358,2,0,128,6,58073,10.0.2.15,192.0.2.123,50410,443,4277972035,934543403,5,0,1,1,1023,60839,0,1
18478,1706301517.215000,4,5,0,358,2,0,128,6,39238,10.0.2.15,10.0.2.15,50410,443,4277972035,934543403,5,0,1,1,1023,42004,0,1
387,1706301517.239000,4,5,0,40,2,0,128,6,57647,10.0.2.15,10.0.2.15,443,50410,934543403,4277972353,5,0,-1,1,1024,59571,0,0
387,1706301517.243000,4,5,0,40,2,0,128,6,10947,192.0.2.123,10.0.2.15,443,50410,934543403,4277972353,5,0,-1,1,1024,12871,0,0
388,1706301517.243000,4,5,0,314,2,0,128,6,57372,10.0.2.15,10.0.2.15,443,50410,934543403,4277972353,5,0,1,1,1024,60,0,1
388,1706301517.243000,4,5,0,314,2,0,128,6,10672,192.0.2.123,10.0.2.15,443,50410,934543403,4277972353,5,0,1,1,1024,18895,0,1
18479,1706301517.243000,4,5,0,40,2,0,128,6,58390,10.0.2.15,192.0.2.123,50410,443,4277972353,934543677,5,0,-1,1,1022,12598,0,0
18479,1706301517.243000,4,5,0,40,2,0,128,6,39555,10.0.2.15,10.0.2.15,50410,443,4277972353,934543677,5,0,-1,1,1022,59298,0,0
389,1706301517.243000,4,5,0,40,2,0,128,6,57645,10.0.2.15,10.0.2.15,443,50410,934543677,4277972354,5,0,-1,1,1024,59296,0,0
389,1706301517.243000,4,5,0,40,2,0,128,6,10945,192.0.2.123,10.0.2.15,443,50410,934543677,4277972354,5,0,-1,1,1024,12596,0,0
390,1706301517.243000,4,5,0,40,2,0,128,6,57644,10.0.2.15,10.0.2.15,443,50410,934543677,4277972354,5,0,-1,1,1024,59295,0,0
390,1706301517.243000,4,5,0,40,2,0,128,6,10944,192.0.2.123,10.0.2.15,443,50410,934543677,4277972354,5,0,-1,1,1024,12595,0,0
18480,1706301517.243000,4,5,0,40,2,0,128,6,58389,10.0.2.15,192.0.2.123,50410,443,4277972354,934543678,5,0,-1,1,1022,12597,0,0
18480,1706301517.243000,4,5,0,40,2,0,128,6,39554,10.0.2.15,10.0.2.15,50410,443,4277972354,934543678,5,0,-1,1,1022,59297,0,0
7144,1706301568.824000,4,5,0,203,-1,0,1,17,41265,10.0.2.15,239.255.255.250,60788,1900,,,,,,0,,,,1
7144,1706301568.824000,4,5,0,203,-1,0,1,17,41265,10.0.2.15,239.255.255.250,60788,1900,,,,,,0,,,,1
7145,1706301569.978000,4,5,0,203,-1,0,1,17,41264,10.0.2.15,239.255.255.250,60788,1900,,,,,,0,,,,1
7145,1706301569.978000,4,5,0,203,-1,0,1,17,41264,10.0.2.15,239.255.255.250,60788,1900,,,,,,0,,,,1
7146,1706301571.102000,4,5,0,203,-1,0,1,17,41263,10.0.2.15,239.255.255.250,60788,1900,,,,,,0,,,,1
7146,1706301571.102000,4,5,0,203,-1,0,1,17,41263,10.0.2.15,239.255.255.250,60788,1900,,,,,,0,,,,1
7147,1706301572.201000,4,5,0,203,-1,0,1,17,41262,10.0.2.15,239.255.255.250,60788,1900,,,,,,0,,,,1
7147,1706301572.201000,4,5,0,203,-1,0,1,17,41262,10.0.2.15,239.255.255.250,60788,1900,,,,,,0,,,,1
18481,1706301644.378000,4,5,0,52,2,0,128,6,58376,10.0.2.15,192.0.2.123,50411,443,3700607860,0,8,0,-1,1,64240,14055,0,0
18481,1706301644.485000,4,5,0,52,2,0,128,6,39541,10.0.2.15,10.0.2.15,50411,443,3700607860,0,8,0,-1,1,64240,60755,0,0
391,1706301644.485000,4,5,0,52,2,0,128,6,57631,10.0.2.15,10.0.2.15,443,50411,3771901218,3700607861,8,0,-1,1,65535,26650,0,0
391,1706301644.485000,4,5,0,52,2,0,128,6,10931,192.0.2.123,10.0.2.15,443,50411,3771901218,3700607861,8,0,-1,1,65535,45485,0,0
18482,1706301644.485000,4,5,0,40,2,0,128,6,58387,10.0.2.15,192.0.2.123,50411,443,3700607861,3771901219,5,0,-1,1,1026,59554,0,0
18482,1706301644.485000,4,5,0,40,2,0,128,6,39552,10.0.2.15,10.0.2.15,50411,443,3700607861,3771901219,5,0,-1,1,1026,40719,0,0
18483,1706301644.485000,4,5,0,239,2,0,128,6,58187,10.0.2.15,192.0.2.123,50411,443,3700607861,3771901219,5,0,1,1,1026,45459,0,1
18483,1706301644.485000,4,5,0,239,2,0,128,6,39352,10.0.2.15,10.0.2.15,50411,443,3700607861,3771901219,5,0,1,1,1026,26624,0,1
392,1706301644.485000,4,5,0,40,2,0,128,6,57642,10.0.2.15,10.0.2.15,443,50411,3771901219,3700608060,5,0,-1,1,1025,40521,0,0
392,1706301644.485000,4,5,0,40,2,0,128,6,10942,192.0.2.123,10.0.2.15,443,50411,3771901219,3700608060,5,0,-1,1,1025,59356,0,0
393,1706301644.485000,4,5,0,889,2,0,128,6,56792,10.0.2.15,10.0.2.15,443,50411,3771901219,3700608060,5,0,1,1,1025,36833,0,1
393,1706301644.485000,4,5,0,889,2,0,128,6,10092,192.0.2.123,10.0.2.15,443,50411,3771901219,3700608060,5,0,1,1,1025,55668,0,1
18484,1706301644.485000,4,5,0,40,2,0,128,6,58385,10.0.2.15,192.0.2.123,50411,443,3700608060,3771902068,5,0,-1,1,1023,58508,0,0
18484,1706301644.485000,4,5,0,40,2,0,128,6,39550,10.0.2.15,10.0.2.15,50411,443,3700608060,3771902068,5,0,-1,1,1023,39673,0,0
394,1706301644.485000,4,5,0,40,2,0,128,6,57640,10.0.2.15,10.0.2.15,443,50411,3771902068,3700608061,5,0,-1,1,1025,39671,0,0
394,1706301644.485000,4,5,0,40,2,0,128,6,10940,192.0.2.123,10.0.2.15,443,50411,3771902068,3700608061,5,0,-1,1,1025,58506,0,0
395,1706301644.552000,4,5,0,40,2,0,128,6,57639,10.0.2.15,10.0.2.15,443,50411,3771902068,3700608061,5,0,-1,1,1025,39670,0,0
395,1706301644.552000,4,5,0,40,2,0,128,6,10939,192.0.2.123,10.0.2.15,443,50411,3771902068,3700608061,5,0,-1,1,1025,58505,0,0
18485,1706301644.552000,4,5,0,40,2,0,128,6,58384,10.0.2.15,192.0.2.123,50411,443,3700608061,3771902069,5,0,-1,1,1023,58507,0,0
18485,1706301644.552000,4,5,0,40,2,0,128,6,39549,10.0.2.15,10.0.2.15,50411,443,3700608061,3771902069,5,0,-1,1,1023,39672,0,0
396,1706301645.341000,4,5,0,77,-1,0,128,17,8439,10.0.2.15,10.0.2.15,56268,53,,,,,,0,,,,0
397,1706301646.224000,4,5,0,93,-1,0,128,17,8422,10.0.2.15,10.0.2.15,53,56268,,,,,,0,,,,0
18486,1706301646.263000,4,5,0,52,2,0,128,6,58371,10.0.2.15,192.0.2.123,50412,443,2273096929,0,8,0,-1,1,64240,41615,0,0
18486,1706301646.532000,4,5,0,52,2,0,128,6,39536,10.0.2.15,10.0.2.15,50412,443,2273096929,0,8,0,-1,1,64240,22780,0,0
398,1706301646.534000,4,5,0,52,2,0,128,6,57624,10.0.2.15,10.0.2.15,443,50412,4101337959,2273096930,8,0,-1,1,65535,61914,0,0
398,1706301646.534000,4,5,0,52,2,0,128,6,10924,192.0.2.123,10.0.2.15,443,50412,4101337959,2273096930,8,0,-1,1,65535,15214,0,0
18487,1706301646.534000,4,5,0,40,2,0,128,6,58382,10.0.2.15,192.0.2.123,50412,443,2273096930,4101337960,5,0,-1,1,1026,29283,0,0
18487,1706301646.534000,4,5,0,40,2,0,128,6,39547,10.0.2.15,10.0.2.15,50412,443,2273096930,4101337960,5,0,-1,1,1026,10448,0,0
18488,1706301646.538000,4,5,0,256,2,0,128,6,58165,10.0.2.15,192.0.2.123,50412,443,2273096930,4101337960,5,0,1,1,1026,18308,0,1
18488,1706301646.538000,4,5,0,256,2,0,128,6,39330,10.0.2.15,10.0.2.15,50412,443,2273096930,4101337960,5,0,1,1,1026,65008,0,1
399,1706301646.538000,4,5,0,40,2,0,128,6,57635,10.0.2.15,10.0.2.15,443,50412,4101337960,2273097146,5,0,-1,1,1025,10233,0,0
399,1706301646.538000,4,5,0,40,2,0,128,6,10935,192.0.2.123,10.0.2.15,443,50412,4101337960,2273097146,5,0,-1,1,1025,29068,0,0
400,1706301646.538000,4,5,0,889,2,0,128,6,56785,10.0.2.15,10.0.2.15,443,50412,4101337960,2273097146,5,0,1,1,1025,3057,0,1
400,1706301646.538000,4,5,0,889,2,0,128,6,10085,192.0.2.123,10.0.2.15,443,50412,4101337960,2273097146,5,0,1,1,1025,21892,0,1
18489,1706301646.538000,4,5,0,358,2,0,128,6,58062,10.0.2.15,192.0.2.123,50412,443,2273097146,4101338809,5,0,1,1,1023,44949,0,1
18489,1706301646.538000,4,5,0,358,2,0,128,6,39227,10.0.2.15,10.0.2.15,50412,443,2273097146,4101338809,5,0,1,1,1023,26114,0,1
